ID,timestamp,event
OX20,1715333799.0,feedback
OX20,1715333826.0,end_human_decision
OX20,1715333842.0,end_human_ai_decision
OX20,1715333844.0,feedback
OX20,1715333882.0,end_human_decision
OX20,1715333909.0,end_human_ai_decision
OX20,1715333911.0,feedback
OX20,1715333946.0,end_human_decision
OX20,1715333964.0,end_human_ai_decision
OX20,1715333966.0,feedback
OX20,1715333990.0,end_human_decision
OX20,1715334025.0,end_human_ai_decision
OX20,1715334027.0,feedback
OX20,1715334048.0,end_human_decision
OX20,1715334063.0,end_human_ai_decision
OX20,1715334065.0,feedback
OX20,1715334084.0,end_human_decision
OX20,1715334106.0,end_human_ai_decision
OX20,1715334108.0,feedback
OX20,1715334132.0,end_human_decision
OX20,1715334166.0,end_human_ai_decision
OX20,1715334168.0,feedback
OX20,1715334188.0,end_human_decision
OX20,1715334208.0,end_human_ai_decision
OX20,1715334210.0,feedback
OX20,1715334235.0,end_human_decision
OX20,1715334257.0,end_human_ai_decision
OX20,1715334259.0,feedback
OX20,1715334294.0,end_human_decision
OX20,1715334319.0,end_human_ai_decision
OX20,1715334321.0,feedback
OX20,1715334343.0,end_human_decision
OX20,1715334363.0,end_human_ai_decision
OX20,1715334365.0,feedback
OX20,1715334390.0,end_human_decision
OX20,1715334405.0,end_human_ai_decision
OX20,1715334407.0,feedback
OX21,1715335904.0,tutorial_task
OX21,1715335918.0,end_human_decision
OX21,1715335926.0,end_human_ai_decision
OX21,1715335928.0,feedback
OX21,1715335943.0,end_human_decision
OX21,1715335949.0,end_human_ai_decision
OX21,1715335951.0,feedback
OX21,1715335959.0,end_human_decision
OX21,1715335964.0,end_human_ai_decision
OX21,1715335966.0,feedback
OX21,1715335973.0,end_human_decision
OX21,1715335977.0,end_human_ai_decision
OX21,1715335979.0,feedback
OX21,1715335986.0,end_human_decision
OX21,1715336021.0,end_human_ai_decision
OX21,1715336023.0,feedback
OX21,1715336037.0,end_human_decision
OX21,1715336046.0,end_human_ai_decision
OX21,1715336048.0,feedback
OX21,1715336055.0,end_human_decision
OX21,1715336069.0,end_human_ai_decision
OX21,1715336071.0,feedback
OX21,1715336080.0,end_human_decision
OX21,1715336094.0,end_human_ai_decision
OX21,1715336096.0,feedback
OX21,1715336105.0,end_human_decision
OX21,1715336109.0,end_human_ai_decision
OX21,1715336111.0,feedback
OX21,1715336118.0,end_human_decision
OX21,1715336121.0,end_human_ai_decision
OX21,1715336123.0,feedback
OX21,1715336146.0,end_human_decision
OX21,1715336152.0,end_human_ai_decision
OX21,1715336154.0,feedback
OX21,1715336164.0,end_human_decision
OX21,1715336170.0,end_human_ai_decision
OX21,1715336172.0,feedback
OX21,1715336182.0,end_human_decision
OX21,1715336194.0,end_human_ai_decision
OX21,1715336196.0,feedback
OX21,1715336209.0,end_human_decision
OX21,1715336214.0,end_human_ai_decision
OX21,1715336216.0,feedback
OX21,1715336223.0,end_human_decision
OX21,1715336226.0,end_human_ai_decision
OX21,1715336228.0,feedback
OX22,1715338898.0,tutorial_task
OX22,1715338916.0,end_human_decision
OX22,1715338934.0,end_human_ai_decision
OX22,1715338936.0,feedback
OX22,1715338964.0,end_human_decision
OX22,1715338988.0,end_human_ai_decision
OX22,1715338990.0,feedback
OX22,1715339013.0,end_human_decision
OX22,1715339032.0,end_human_ai_decision
OX22,1715339034.0,feedback
OX22,1715339072.0,end_human_decision
OX22,1715339089.0,end_human_ai_decision
OX22,1715339091.0,feedback
OX22,1715339127.0,end_human_decision
OX22,1715339153.0,end_human_ai_decision
OX22,1715339155.0,feedback
OX22,1715339174.0,end_human_decision
OX22,1715339193.0,end_human_ai_decision
OX22,1715339195.0,feedback
OX22,1715339221.0,end_human_decision
OX22,1715339243.0,end_human_ai_decision
OX22,1715339245.0,feedback
OX22,1715339273.0,end_human_decision
OX22,1715339293.0,end_human_ai_decision
OX22,1715339295.0,feedback
OX22,1715339307.0,end_human_decision
OX22,1715339330.0,end_human_ai_decision
OX22,1715339332.0,feedback
OX22,1715339358.0,end_human_decision
OX22,1715339380.0,end_human_ai_decision
OX22,1715339382.0,feedback
OX22,1715339412.0,end_human_decision
OX22,1715339429.0,end_human_ai_decision
OX22,1715339431.0,feedback
OX22,1715339459.0,end_human_decision
OX22,1715339481.0,end_human_ai_decision
OX22,1715339483.0,feedback
OX22,1715339506.0,end_human_decision
OX22,1715339524.0,end_human_ai_decision
OX22,1715339526.0,feedback
OX22,1715339557.0,end_human_decision
OX22,1715339577.0,end_human_ai_decision
OX22,1715339579.0,feedback
OX22,1715339605.0,end_human_decision
OX22,1715339622.0,end_human_ai_decision
OX22,1715339624.0,feedback
OX23,1715850962.0,tutorial_task
OX23,1715850974.0,end_human_decision
OX23,1715850981.0,end_human_ai_decision
OX23,1715850983.0,feedback
OX23,1715850995.0,end_human_decision
OX23,1715851014.0,end_human_ai_decision
OX23,1715851016.0,feedback
OX23,1715851027.0,end_human_decision
OX23,1715851031.0,end_human_ai_decision
OX23,1715851033.0,feedback
OX23,1715851043.0,end_human_decision
OX23,1715851058.0,end_human_ai_decision
OX23,1715851060.0,feedback
OX23,1715851086.0,end_human_decision
OX23,1715851092.0,end_human_ai_decision
OX23,1715851094.0,feedback
OX23,1715851114.0,end_human_decision
OX23,1715851117.0,end_human_ai_decision
OX23,1715851119.0,feedback
OX23,1715851124.0,end_human_decision
OX23,1715851129.0,end_human_ai_decision
OX23,1715851131.0,feedback
OX23,1715851143.0,end_human_decision
OX23,1715851153.0,end_human_ai_decision
OX23,1715851155.0,feedback
OX23,1715851170.0,end_human_decision
OX23,1715851174.0,end_human_ai_decision
OX23,1715851176.0,feedback
OX23,1715851187.0,end_human_decision
OX23,1715851190.0,end_human_ai_decision
OX23,1715851192.0,feedback
OX23,1715851210.0,end_human_decision
OX23,1715851212.0,end_human_ai_decision
OX23,1715851214.0,feedback
OX23,1715851219.0,end_human_decision
OX23,1715851228.0,end_human_ai_decision
OX23,1715851230.0,feedback
OX23,1715851235.0,end_human_decision
OX23,1715851255.0,end_human_ai_decision
OX23,1715851257.0,feedback
OX23,1715851271.0,end_human_decision
OX23,1715851274.0,end_human_ai_decision
OX23,1715851276.0,feedback
OX23,1715851290.0,end_human_decision
OX23,1715851296.0,end_human_ai_decision
OX23,1715851298.0,feedback
OX24,1715853261.0,tutorial_task
OX24,1715853300.0,end_human_decision
OX24,1715853316.0,end_human_ai_decision
OX24,1715853318.0,feedback
OX24,1715853340.0,end_human_decision
OX24,1715853371.0,end_human_ai_decision
OX24,1715853373.0,feedback
OX24,1715853399.0,end_human_decision
OX24,1715853413.0,end_human_ai_decision
OX24,1715853415.0,feedback
OX24,1715853443.0,end_human_decision
OX24,1715853456.0,end_human_ai_decision
OX24,1715853458.0,feedback
OX24,1715853485.0,end_human_decision
OX24,1715853505.0,end_human_ai_decision
OX24,1715853507.0,feedback
OX24,1715853533.0,end_human_decision
OX24,1715853550.0,end_human_ai_decision
OX24,1715853552.0,feedback
OX24,1715853559.0,end_human_decision
OX24,1715853581.0,end_human_ai_decision
OX24,1715853583.0,feedback
OX24,1715853615.0,end_human_decision
OX24,1715853631.0,end_human_ai_decision
OX24,1715853633.0,feedback
OX24,1715853660.0,end_human_decision
OX24,1715853664.0,end_human_ai_decision
OX24,1715853666.0,feedback
OX24,1715853698.0,end_human_decision
OX24,1715853714.0,end_human_ai_decision
OX24,1715853716.0,feedback
OX24,1715853759.0,end_human_decision
OX24,1715853774.0,end_human_ai_decision
OX24,1715853776.0,feedback
OX24,1715853796.0,end_human_decision
OX24,1715853810.0,end_human_ai_decision
OX24,1715853812.0,feedback
OX24,1715853829.0,end_human_decision
OX24,1715853850.0,end_human_ai_decision
OX24,1715853852.0,feedback
OX24,1715853877.0,end_human_decision
OX24,1715853889.0,end_human_ai_decision
OX24,1715853891.0,feedback
OX24,1715853918.0,end_human_decision
OX24,1715853929.0,end_human_ai_decision
OX24,1715853931.0,feedback
OX25,1715856353.0,tutorial_task
OX25,1715856381.0,end_human_decision
OX25,1715856402.0,end_human_ai_decision
OX25,1715856404.0,feedback
OX25,1715856429.0,end_human_decision
OX25,1715856469.0,end_human_ai_decision
OX25,1715856471.0,feedback
OX25,1715856524.0,end_human_decision
OX25,1715856542.0,end_human_ai_decision
OX25,1715856544.0,feedback
OX25,1715856586.0,end_human_decision
OX25,1715856628.0,end_human_ai_decision
OX25,1715856630.0,feedback
OX25,1715856659.0,end_human_decision
OX25,1715856709.0,end_human_ai_decision
OX25,1715856711.0,feedback
OX25,1715856751.0,end_human_decision
OX25,1715856785.0,end_human_ai_decision
OX25,1715856787.0,feedback
OX25,1715856809.0,end_human_decision
OX25,1715856843.0,end_human_ai_decision
OX25,1715856845.0,feedback
OX25,1715856880.0,end_human_decision
OX25,1715856896.0,end_human_ai_decision
OX25,1715856898.0,feedback
OX25,1715856930.0,end_human_decision
OX25,1715856952.0,end_human_ai_decision
OX25,1715856954.0,feedback
OX25,1715856997.0,end_human_decision
OX25,1715857061.0,end_human_ai_decision
OX25,1715857063.0,feedback
OX25,1715857103.0,end_human_decision
OX25,1715857135.0,end_human_ai_decision
OX25,1715857137.0,feedback
OX25,1715857147.0,end_human_decision
OX25,1715857172.0,end_human_ai_decision
OX25,1715857174.0,feedback
OX25,1715857209.0,end_human_decision
OX25,1715857269.0,end_human_ai_decision
OX25,1715857271.0,feedback
OX25,1715857286.0,end_human_decision
OX25,1715857331.0,end_human_ai_decision
OX25,1715857333.0,feedback
OX25,1715857374.0,end_human_decision
OX25,1715857389.0,end_human_ai_decision
OX25,1715857391.0,feedback
OX26,1716382215.0,tutorial_task
OX26,1716382242.0,end_human_decision
OX26,1716382266.0,end_human_ai_decision
OX26,1716382268.0,feedback
OX26,1716382288.0,end_human_decision
OX26,1716382333.0,end_human_ai_decision
OX26,1716382335.0,feedback
OX26,1716382353.0,end_human_decision
OX26,1716382373.0,end_human_ai_decision
OX26,1716382375.0,feedback
OX26,1716382398.0,end_human_decision
OX26,1716382429.0,end_human_ai_decision
OX26,1716382431.0,feedback
OX26,1716382446.0,end_human_decision
OX26,1716382476.0,end_human_ai_decision
OX26,1716382478.0,feedback
OX26,1716382499.0,end_human_decision
OX26,1716382517.0,end_human_ai_decision
OX26,1716382519.0,feedback
OX26,1716382528.0,end_human_decision
OX26,1716382551.0,end_human_ai_decision
OX26,1716382553.0,feedback
OX26,1716382570.0,end_human_decision
OX26,1716382580.0,end_human_ai_decision
OX26,1716382582.0,feedback
OX26,1716382622.0,end_human_decision
OX26,1716382638.0,end_human_ai_decision
OX26,1716382640.0,feedback
OX26,1716382669.0,end_human_decision
OX26,1716382692.0,end_human_ai_decision
OX26,1716382694.0,feedback
OX26,1716382707.0,end_human_decision
OX26,1716382723.0,end_human_ai_decision
OX26,1716382725.0,feedback
OX26,1716382742.0,end_human_decision
OX26,1716382754.0,end_human_ai_decision
OX26,1716382756.0,feedback
OX26,1716382776.0,end_human_decision
OX26,1716382787.0,end_human_ai_decision
OX26,1716382789.0,feedback
OX26,1716382800.0,end_human_decision
OX26,1716382819.0,end_human_ai_decision
OX26,1716382821.0,feedback
OX26,1716382833.0,end_human_decision
OX26,1716382846.0,end_human_ai_decision
OX26,1716382848.0,feedback
OX27,1716384766.0,tutorial_task
OX27,1716384785.0,end_human_decision
OX27,1716384802.0,end_human_ai_decision
OX27,1716384804.0,feedback
OX27,1716384830.0,end_human_decision
OX27,1716384848.0,end_human_ai_decision
OX27,1716384850.0,feedback
OX27,1716384865.0,end_human_decision
OX27,1716384881.0,end_human_ai_decision
OX27,1716384883.0,feedback
OX27,1716384899.0,end_human_decision
OX27,1716384915.0,end_human_ai_decision
OX27,1716384917.0,feedback
OX27,1716384950.0,end_human_decision
OX27,1716384974.0,end_human_ai_decision
OX27,1716384976.0,feedback
OX27,1716384991.0,end_human_decision
OX27,1716385001.0,end_human_ai_decision
OX27,1716385003.0,feedback
OX27,1716385028.0,end_human_decision
OX27,1716385040.0,end_human_ai_decision
OX27,1716385042.0,feedback
OX27,1716385061.0,end_human_decision
OX27,1716385073.0,end_human_ai_decision
OX27,1716385075.0,feedback
OX27,1716385088.0,end_human_decision
OX27,1716385112.0,end_human_ai_decision
OX27,1716385114.0,feedback
OX27,1716385135.0,end_human_decision
OX27,1716385152.0,end_human_ai_decision
OX27,1716385154.0,feedback
OX27,1716385192.0,end_human_decision
OX27,1716385202.0,end_human_ai_decision
OX27,1716385204.0,feedback
OX27,1716385215.0,end_human_decision
OX27,1716385223.0,end_human_ai_decision
OX27,1716385225.0,feedback
OX27,1716385236.0,end_human_decision
OX27,1716385251.0,end_human_ai_decision
OX27,1716385253.0,feedback
OX27,1716385267.0,end_human_decision
OX27,1716385275.0,end_human_ai_decision
OX27,1716385277.0,feedback
OX27,1716385298.0,end_human_decision
OX27,1716385307.0,end_human_ai_decision
OX27,1716385309.0,feedback
OX28,1716387411.0,tutorial_task
OX28,1716387443.0,end_human_decision
OX28,1716387472.0,end_human_ai_decision
OX28,1716387474.0,feedback
OX28,1716387504.0,end_human_decision
OX28,1716387537.0,end_human_ai_decision
OX28,1716387539.0,feedback
OX28,1716387576.0,end_human_decision
OX28,1716387615.0,end_human_ai_decision
OX28,1716387617.0,feedback
OX28,1716387639.0,end_human_decision
OX28,1716387659.0,end_human_ai_decision
OX28,1716387661.0,feedback
OX28,1716387682.0,end_human_decision
OX28,1716387731.0,end_human_ai_decision
OX28,1716387733.0,feedback
OX28,1716387753.0,end_human_decision
OX28,1716387765.0,end_human_ai_decision
OX28,1716387767.0,feedback
OX28,1716387785.0,end_human_decision
OX28,1716387829.0,end_human_ai_decision
OX28,1716387831.0,feedback
OX28,1716387843.0,end_human_decision
OX28,1716387854.0,end_human_ai_decision
OX28,1716387856.0,feedback
OX28,1716387876.0,end_human_decision
OX28,1716387887.0,end_human_ai_decision
OX28,1716387889.0,feedback
OX28,1716387901.0,end_human_decision
OX28,1716387925.0,end_human_ai_decision
OX28,1716387927.0,feedback
OX28,1716387942.0,end_human_decision
OX28,1716387965.0,end_human_ai_decision
OX28,1716387967.0,feedback
OX28,1716387977.0,end_human_decision
OX28,1716387990.0,end_human_ai_decision
OX28,1716387992.0,feedback
OX28,1716388011.0,end_human_decision
OX28,1716388030.0,end_human_ai_decision
OX28,1716388032.0,feedback
OX28,1716388063.0,end_human_decision
OX28,1716388089.0,end_human_ai_decision
OX28,1716388091.0,feedback
OX28,1716388122.0,end_human_decision
OX28,1716388134.0,end_human_ai_decision
OX28,1716388136.0,feedback
OX29,1716390258.0,tutorial_task
OX29,1716390287.0,end_human_decision
OX29,1716390303.0,end_human_ai_decision
OX29,1716390305.0,feedback
OX29,1716390336.0,end_human_decision
OX29,1716390359.0,end_human_ai_decision
OX29,1716390361.0,feedback
OX29,1716390384.0,end_human_decision
OX29,1716390403.0,end_human_ai_decision
OX29,1716390405.0,feedback
OX29,1716390424.0,end_human_decision
OX29,1716390438.0,end_human_ai_decision
OX29,1716390440.0,feedback
OX29,1716390466.0,end_human_decision
OX29,1716390495.0,end_human_ai_decision
OX29,1716390497.0,feedback
OX29,1716390521.0,end_human_decision
OX29,1716390554.0,end_human_ai_decision
OX29,1716390556.0,feedback
OX29,1716390571.0,end_human_decision
OX29,1716390616.0,end_human_ai_decision
OX29,1716390618.0,feedback
OX29,1716390638.0,end_human_decision
OX29,1716390659.0,end_human_ai_decision
OX29,1716390661.0,feedback
OX29,1716390671.0,end_human_decision
OX29,1716390691.0,end_human_ai_decision
OX29,1716390693.0,feedback
OX29,1716390703.0,end_human_decision
OX29,1716390771.0,end_human_ai_decision
OX29,1716390773.0,feedback
OX29,1716390783.0,end_human_decision
OX29,1716390811.0,end_human_ai_decision
OX29,1716390813.0,feedback
OX29,1716390824.0,end_human_decision
OX29,1716390862.0,end_human_ai_decision
OX29,1716390864.0,feedback
OX29,1716390879.0,end_human_decision
OX29,1716390939.0,end_human_ai_decision
OX29,1716390941.0,feedback
OX29,1716390963.0,end_human_decision
OX29,1716391025.0,end_human_ai_decision
OX29,1716391027.0,feedback
OX29,1716391045.0,end_human_decision
OX29,1716391065.0,end_human_ai_decision
OX29,1716391067.0,feedback
OX30,1716392936.0,tutorial_task
OX30,1716392943.0,end_human_decision
OX30,1716392952.0,end_human_ai_decision
OX30,1716392954.0,feedback
OX30,1716392967.0,end_human_decision
OX30,1716392978.0,end_human_ai_decision
OX30,1716392980.0,feedback
OX30,1716393000.0,end_human_decision
OX30,1716393010.0,end_human_ai_decision
OX30,1716393012.0,feedback
OX30,1716393019.0,end_human_decision
OX30,1716393028.0,end_human_ai_decision
OX30,1716393030.0,feedback
OX30,1716393034.0,end_human_decision
OX30,1716393038.0,end_human_ai_decision
OX30,1716393040.0,feedback
OX30,1716393054.0,end_human_decision
OX30,1716393063.0,end_human_ai_decision
OX30,1716393065.0,feedback
OX30,1716393068.0,end_human_decision
OX30,1716393093.0,end_human_ai_decision
OX30,1716393095.0,feedback
OX30,1716393100.0,end_human_decision
OX30,1716393108.0,end_human_ai_decision
OX30,1716393110.0,feedback
OX30,1716393114.0,end_human_decision
OX30,1716393123.0,end_human_ai_decision
OX30,1716393125.0,feedback
OX30,1716393132.0,end_human_decision
OX30,1716393150.0,end_human_ai_decision
OX30,1716393152.0,feedback
OX30,1716393156.0,end_human_decision
OX30,1716393164.0,end_human_ai_decision
OX30,1716393166.0,feedback
OX30,1716393171.0,end_human_decision
OX30,1716393177.0,end_human_ai_decision
OX30,1716393179.0,feedback
OX30,1716393185.0,end_human_decision
OX30,1716393195.0,end_human_ai_decision
OX30,1716393197.0,feedback
OX30,1716393204.0,end_human_decision
OX30,1716393213.0,end_human_ai_decision
OX30,1716393215.0,feedback
OX30,1716393220.0,end_human_decision
OX30,1716393228.0,end_human_ai_decision
OX30,1716393230.0,feedback
OX31,1716397852.0,tutorial_task
OX31,1716397868.0,end_human_decision
OX31,1716397884.0,end_human_ai_decision
OX31,1716397886.0,feedback
OX31,1716397904.0,end_human_decision
OX31,1716397926.0,end_human_ai_decision
OX31,1716397928.0,feedback
OX31,1716397936.0,end_human_decision
OX31,1716397951.0,end_human_ai_decision
OX31,1716397953.0,feedback
OX31,1716397964.0,end_human_decision
OX31,1716397982.0,end_human_ai_decision
OX31,1716397984.0,feedback
OX31,1716397997.0,end_human_decision
OX31,1716398022.0,end_human_ai_decision
OX31,1716398024.0,feedback
OX31,1716398035.0,end_human_decision
OX31,1716398052.0,end_human_ai_decision
OX31,1716398054.0,feedback
OX31,1716398064.0,end_human_decision
OX31,1716398081.0,end_human_ai_decision
OX31,1716398083.0,feedback
OX31,1716398092.0,end_human_decision
OX31,1716398107.0,end_human_ai_decision
OX31,1716398109.0,feedback
OX31,1716398118.0,end_human_decision
OX31,1716398139.0,end_human_ai_decision
OX31,1716398141.0,feedback
OX31,1716398150.0,end_human_decision
OX31,1716398174.0,end_human_ai_decision
OX31,1716398176.0,feedback
OX31,1716398188.0,end_human_decision
OX31,1716398204.0,end_human_ai_decision
OX31,1716398206.0,feedback
OX31,1716398217.0,end_human_decision
OX31,1716398238.0,end_human_ai_decision
OX31,1716398240.0,feedback
OX31,1716398250.0,end_human_decision
OX31,1716398266.0,end_human_ai_decision
OX31,1716398268.0,feedback
OX31,1716398284.0,end_human_decision
OX31,1716398301.0,end_human_ai_decision
OX31,1716398303.0,feedback
OX31,1716398320.0,end_human_decision
OX31,1716398332.0,end_human_ai_decision
OX31,1716398334.0,feedback
OX32,1716400290.0,tutorial_task
OX32,1716400330.0,end_human_decision
OX32,1716400363.0,end_human_ai_decision
OX32,1716400365.0,feedback
OX32,1716400386.0,end_human_decision
OX32,1716400435.0,end_human_ai_decision
OX32,1716400437.0,feedback
OX32,1716400461.0,end_human_decision
OX32,1716400480.0,end_human_ai_decision
OX32,1716400482.0,feedback
OX32,1716400513.0,end_human_decision
OX32,1716400541.0,end_human_ai_decision
OX32,1716400543.0,feedback
OX32,1716400568.0,end_human_decision
OX32,1716400594.0,end_human_ai_decision
OX32,1716400596.0,feedback
OX32,1716400627.0,end_human_decision
OX32,1716400666.0,end_human_ai_decision
OX32,1716400668.0,feedback
OX32,1716400694.0,end_human_decision
OX32,1716400718.0,end_human_ai_decision
OX32,1716400720.0,feedback
OX32,1716400752.0,end_human_decision
OX32,1716400781.0,end_human_ai_decision
OX32,1716400783.0,feedback
OX32,1716400807.0,end_human_decision
OX32,1716400831.0,end_human_ai_decision
OX32,1716400833.0,feedback
OX32,1716400856.0,end_human_decision
OX32,1716400882.0,end_human_ai_decision
OX32,1716400884.0,feedback
OX32,1716400916.0,end_human_decision
OX32,1716400943.0,end_human_ai_decision
OX32,1716400945.0,feedback
OX32,1716400975.0,end_human_decision
OX32,1716400998.0,end_human_ai_decision
OX32,1716401000.0,feedback
OX32,1716401026.0,end_human_decision
OX32,1716401050.0,end_human_ai_decision
OX32,1716401052.0,feedback
OX32,1716401076.0,end_human_decision
OX32,1716401096.0,end_human_ai_decision
OX32,1716401098.0,feedback
OX32,1716401128.0,end_human_decision
OX32,1716401146.0,end_human_ai_decision
OX32,1716401148.0,feedback
OX33,1716977199.0,tutorial_task
OX33,1716977218.0,end_human_decision
OX33,1716977236.0,end_human_ai_decision
OX33,1716977238.0,feedback
OX33,1716977260.0,end_human_decision
OX33,1716977286.0,end_human_ai_decision
OX33,1716977288.0,feedback
OX33,1716977303.0,end_human_decision
OX33,1716977320.0,end_human_ai_decision
OX33,1716977322.0,feedback
OX33,1716977335.0,end_human_decision
OX33,1716977352.0,end_human_ai_decision
OX33,1716977354.0,feedback
OX33,1716977370.0,end_human_decision
OX33,1716977388.0,end_human_ai_decision
OX33,1716977390.0,feedback
OX33,1716977399.0,end_human_decision
OX33,1716977417.0,end_human_ai_decision
OX33,1716977419.0,feedback
OX33,1716977433.0,end_human_decision
OX33,1716977463.0,end_human_ai_decision
OX33,1716977465.0,feedback
OX33,1716977479.0,end_human_decision
OX33,1716977494.0,end_human_ai_decision
OX33,1716977496.0,feedback
OX33,1716977506.0,end_human_decision
OX33,1716977529.0,end_human_ai_decision
OX33,1716977531.0,feedback
OX33,1716977547.0,end_human_decision
OX33,1716977565.0,end_human_ai_decision
OX33,1716977567.0,feedback
OX33,1716977586.0,end_human_decision
OX33,1716977604.0,end_human_ai_decision
OX33,1716977606.0,feedback
OX33,1716977618.0,end_human_decision
OX33,1716977640.0,end_human_ai_decision
OX33,1716977642.0,feedback
OX33,1716977658.0,end_human_decision
OX33,1716977674.0,end_human_ai_decision
OX33,1716977676.0,feedback
OX33,1716977683.0,end_human_decision
OX33,1716977691.0,end_human_ai_decision
OX33,1716977693.0,feedback
OX33,1716977703.0,end_human_decision
OX33,1716977717.0,end_human_ai_decision
OX33,1716977719.0,feedback
OX34,1716976331.0,tutorial_task
OX34,1716976348.0,end_human_decision
OX34,1716976365.0,end_human_ai_decision
OX34,1716976367.0,feedback
OX34,1716976393.0,end_human_decision
OX34,1716976415.0,end_human_ai_decision
OX34,1716976417.0,feedback
OX34,1716976435.0,end_human_decision
OX34,1716976452.0,end_human_ai_decision
OX34,1716976454.0,feedback
OX34,1716976468.0,end_human_decision
OX34,1716976487.0,end_human_ai_decision
OX34,1716976489.0,feedback
OX34,1716976504.0,end_human_decision
OX34,1716976509.0,end_human_ai_decision
OX34,1716976511.0,feedback
OX34,1716976535.0,end_human_decision
OX34,1716976553.0,end_human_ai_decision
OX34,1716976555.0,feedback
OX34,1716976573.0,end_human_decision
OX34,1716976597.0,end_human_ai_decision
OX34,1716976599.0,feedback
OX34,1716976622.0,end_human_decision
OX34,1716976638.0,end_human_ai_decision
OX34,1716976640.0,feedback
OX34,1716976653.0,end_human_decision
OX34,1716976674.0,end_human_ai_decision
OX34,1716976676.0,feedback
OX34,1716976689.0,end_human_decision
OX34,1716976708.0,end_human_ai_decision
OX34,1716976710.0,feedback
OX34,1716976726.0,end_human_decision
OX34,1716976743.0,end_human_ai_decision
OX34,1716976745.0,feedback
OX34,1716976757.0,end_human_decision
OX34,1716976779.0,end_human_ai_decision
OX34,1716976781.0,feedback
OX34,1716976798.0,end_human_decision
OX34,1716976819.0,end_human_ai_decision
OX34,1716976821.0,feedback
OX34,1716976830.0,end_human_decision
OX34,1716976848.0,end_human_ai_decision
OX34,1716976850.0,feedback
OX34,1716976862.0,end_human_decision
OX34,1716976875.0,end_human_ai_decision
OX34,1716976877.0,feedback
